date,pair,current_zscore,hedge_ratio,rolling_corr_30,prob_revert_t+10,actual_zdelta_t+10,actual_zscore_t+10,actual_delta,position
2012-07-18,"['ETN', 'PH']",-2.4835636258169216,0.53806441055722,0.8811080757958036,0.6708097374579977,0.8583875849280327,-1.625176040888889,1.0614898530827404,LONG
2012-07-26,"['ETN', 'PH']",-0.818267307316,0.53806441055722,0.8116721120470899,0.4396731688682717,0.3138925905878033,-0.5043747167281967,0.38816241720777356,FLAT
2012-01-25,"['ATI', 'NOC']",-1.6144496974702152,1.8077987448997397,0.7176295572242642,0.6635565999931934,-0.6876072235104347,-2.30205692098065,-3.5938683640639084,LONG
2012-03-15,"['ATI', 'NOC']",-3.583748737399797,1.8077987448997397,0.19573969011788755,0.3886448181867377,-0.08740606770979742,-3.6711548051095946,-0.45683915297713895,FLAT
2012-09-17,"['KLAC', 'MSI']",1.6263971531670214,0.6029357035228142,0.48221902736562766,0.6575483351362306,-1.426423234479998,0.1999739186870233,-2.9922190792625862,SHORT
2012-01-27,"['DHR', 'WAT']",1.5934231331099806,0.18994024808837612,0.44292406479375995,0.6791661185631811,-0.6685620016492584,0.9248611314607222,-0.48112689824829147,SHORT
2012-02-10,"['DHR', 'WAT']",0.9248611314607222,0.18994024808837612,0.42504787867664107,0.44264226589442524,0.620683790685475,1.5455449221461972,0.44667161201028094,FLAT
2012-05-16,"['PEP', 'SYY']",2.280483811667035,1.8159905871968216,0.606369081903371,0.7122585727220592,-0.25466942555305305,2.025814386113982,-0.4406487717340397,SHORT
2012-03-19,"['EXC', 'PPL']",-2.476130284182444,1.6047288457822244,0.41673903812608204,0.6635212612938886,0.012415844884595018,-2.463714439297849,0.013651129335759293,LONG
2012-06-08,"['EXC', 'PPL']",-3.048949422317534,1.6047288457822244,0.1623675869114053,0.6346164704464105,0.08865997418454619,-2.960289448132988,0.09748098383542114,FLAT
2012-05-01,"['ALL', 'LNC']",3.7171334083332717,0.6718868866998592,0.7219380504026656,0.6741307332965605,1.581930285148582,5.299063693481854,1.609468272090826,SHORT
