date,pair,current_zscore,hedge_ratio,rolling_corr_30,prob_revert_t+10,actual_zdelta_t+10,actual_zscore_t+10,actual_delta,position
2019-03-28,"['ADP', 'EXPD']",3.4782231749654176,1.9559196298055754,0.4254403689116172,0.6805473124413521,-0.7014210591447334,2.776802115820684,-2.955262452916429,SHORT
2019-03-29,"['ADP', 'EXPD']",3.3607082766259717,1.9559196298055754,0.5083096985550483,0.7022519932414109,-0.6121792044005971,2.7485290722253746,-2.5792641860900147,SHORT
2019-04-01,"['ADP', 'EXPD']",3.1103150880839197,1.9559196298055754,0.595106750953011,0.6675992068955793,-0.247879014137387,2.8624360739465327,-1.0443763183263712,SHORT
2019-04-04,"['ADP', 'EXPD']",2.2330886301637998,1.9559196298055754,0.5259853353133949,0.678184234001357,-0.2555227894946308,1.977565840669169,-1.0765814567625256,SHORT
2019-04-05,"['ADP', 'EXPD']",2.539584109557726,1.9559196298055754,0.5247513804379008,0.6701842340013571,-0.46949208024636757,2.0700920293113585,-1.9780876245510939,SHORT
2019-04-08,"['ADP', 'EXPD']",2.5128342246244935,1.9559196298055754,0.5159405337503777,0.678184234001357,0.18733711437930678,2.7001713390038002,0.7892981440248406,SHORT
2019-04-09,"['ADP', 'EXPD']",2.5330034051751436,1.9559196298055754,0.5405986658058265,0.678184234001357,-0.36905439180468536,2.163949013370458,-1.5549185085976234,SHORT
2019-04-10,"['ADP', 'EXPD']",2.6882530452723326,1.9559196298055754,0.5367933904094693,0.678184234001357,0.3048348203638702,2.9930878656362028,1.2843453831587652,SHORT
2019-04-11,"['ADP', 'EXPD']",2.776802115820684,1.9559196298055754,0.5411007103484466,0.6157437001556648,-0.051173670889974154,2.72562844493071,-0.21560748167932786,SHORT
2019-04-12,"['ADP', 'EXPD']",2.7485290722253746,1.9559196298055754,0.5531966467609134,0.6042874328582436,0.23356276252467012,2.9820918347500447,0.9840583676375871,SHORT
2019-04-16,"['ADP', 'EXPD']",2.1810566872366235,1.9559196298055754,0.4681062901554247,0.6135447524192003,0.1976504661977807,2.378707153434404,0.8327508761541225,SHORT
2019-04-17,"['ADP', 'EXPD']",2.202118065769994,1.9559196298055754,0.46616113971408135,0.6044541582740417,-0.10124877765600626,2.1008692881139877,-0.4265864377886288,SHORT
2019-05-07,"['ADP', 'EXPD']",3.14967408643123,1.9559196298055754,0.5900359020683643,0.6363746685884352,1.7087374946516767,4.8584115810829065,7.19933867681695,SHORT
2019-05-08,"['ADP', 'EXPD']",3.6583562996823145,1.9559196298055754,0.5742406863196102,0.6899587820785523,1.7280975138161891,5.386453813498504,7.280907282405138,SHORT
2019-05-09,"['ADP', 'EXPD']",4.225976064415232,1.9559196298055754,0.5464267026619155,0.6949610254314159,1.2200290688895619,5.446005133304794,5.140287779714271,SHORT
2019-07-18,"['ADP', 'EXPD']",5.7441690166369535,1.9559196298055754,0.4271969988456181,0.6138218603951119,-0.4147163743994655,5.329452642237488,-1.747303868188368,SHORT
2018-12-21,"['PH', 'ROK']",0.27584240416837447,0.9680624571520797,0.772578688970898,0.41890030002831524,0.267890714981602,0.5437331191499765,1.233061736471086,FLAT
2018-12-24,"['PH', 'ROK']",-0.04231325338113567,0.9680624571520797,0.8361796255957433,0.4201224768798833,0.6508059613717511,0.6084927079906154,2.9955645491106253,FLAT
2018-12-26,"['PH', 'ROK']",0.08117745933182083,0.9680624571520797,0.8740234901238593,0.41805832171282964,1.0401149724982242,1.121292431830045,4.787496924655699,FLAT
2018-12-27,"['PH', 'ROK']",0.207703513419263,0.9680624571520797,0.8753100008598171,0.4130245007098449,0.4492496515171466,0.6569531649364095,2.0678303667478986,FLAT
2018-12-28,"['PH', 'ROK']",0.03413241740711724,0.9680624571520797,0.8781888277596508,0.4143723060533564,0.20480382807794878,0.23893624548506603,0.9426820332427894,FLAT
2018-12-31,"['PH', 'ROK']",-0.07961799393989175,0.9680624571520797,0.8833424939319482,0.4079080034924841,-0.14143363667620537,-0.22105163061609712,-0.6509983208912615,FLAT
2019-01-02,"['PH', 'ROK']",0.09260835719000704,0.9680624571520797,0.88455341525995,0.4079080034924841,-0.19301674105029445,-0.10040838386028741,-0.8884277975211319,FLAT
2019-01-03,"['PH', 'ROK']",-0.008777317525226225,0.9680624571520797,0.9012741445416844,0.4169920869461402,0.1535565203311345,0.14477920280590828,0.7067981793208844,FLAT
2019-01-04,"['PH', 'ROK']",0.412620168859598,0.9680624571520797,0.9093368843016296,0.4079512740677977,-0.515482768825466,-0.10286259996586794,-2.372691707857456,FLAT
2019-01-07,"['PH', 'ROK']",0.289598669389382,0.9680624571520797,0.9289173210063706,0.41492948082078035,-0.9650709562783855,-0.6754722868890035,-4.442080305949247,FLAT
2019-01-14,"['PH', 'ROK']",0.238936245485066,0.9680624571520797,0.8973339098218024,0.41260629153669776,-2.051039945218121,-1.8121036997330549,-9.440636554334873,FLAT
2019-01-15,"['PH', 'ROK']",-0.22105163061609712,0.9680624571520797,0.8890312666488185,0.39948041357996333,-0.704120759640492,-0.9251723902565891,-3.2409647591827593,FLAT
2019-01-16,"['PH', 'ROK']",-0.10040838386028741,0.9680624571520797,0.886344784207882,0.3660911112952005,-0.42867323797846457,-0.529081621838752,-1.9731201480301763,FLAT
2019-01-17,"['PH', 'ROK']",0.14477920280590828,0.9680624571520797,0.8869372692152587,0.3706929919025159,-0.6471227676584684,-0.5023435648525602,-2.9786113477420315,FLAT
2019-01-18,"['PH', 'ROK']",-0.1028625999658679,0.9680624571520797,0.8740179593627251,0.3660911112952005,-0.32290303290184424,-0.42576563286771213,-1.486275380948058,FLAT
2019-02-04,"['PH', 'ROK']",-0.42576563286771213,0.9680624571520797,0.80975908710826,0.33258025830080323,0.07183380815849993,-0.3539318247092122,0.33064050103914155,FLAT
2019-02-05,"['PH', 'ROK']",-0.4786965551665893,0.9680624571520797,0.8051458197424323,0.36494109109216927,0.26334680810399486,-0.21534974706259447,1.2121467984328262,FLAT
2019-02-12,"['PH', 'ROK']",0.06871154806744777,0.9680624571520797,0.7471118537310176,0.3670868778755687,-0.161971533953679,-0.09325998588623123,-0.7455312548981965,FLAT
2019-02-13,"['PH', 'ROK']",-0.43963697901962095,0.9680624571520797,0.738742210514698,0.4550533306610899,0.43707009362868143,-0.0025668853909395217,2.011769645119557,FLAT
2019-02-15,"['PH', 'ROK']",-0.27621027514284735,0.9680624571520797,0.6747347941583233,0.4613432092766758,0.09514263639449652,-0.18106763874835083,0.43792762452812894,FLAT
2019-02-19,"['PH', 'ROK']",-0.3539318247092122,0.9680624571520797,0.6401702086807024,0.4415220268598044,0.061323699536679765,-0.29260812517253243,0.28226400994421397,FLAT
2019-02-20,"['PH', 'ROK']",-0.21534974706259447,0.9680624571520797,0.6405364477198732,0.401501325839444,-0.4599551555352437,-0.6753049025978382,-2.1171062342420726,FLAT
2019-02-21,"['PH', 'ROK']",-0.13071703533179801,0.9680624571520797,0.6413101072333273,0.4228048473877509,-0.44251745272460774,-0.5732344880564058,-2.036843041435162,FLAT
2019-02-22,"['PH', 'ROK']",-0.203274847185249,0.9680624571520797,0.6415343487724332,0.42389039284961066,-0.4512080427851779,-0.6544828899704269,-2.0768445550067725,FLAT
2019-02-25,"['PH', 'ROK']",-0.2666687305700636,0.9680624571520797,0.6620410198331792,0.42389039284961066,-0.5010767382781495,-0.767745468848213,-2.306382858580804,FLAT
2019-02-26,"['PH', 'ROK']",-0.32024994751024866,0.9680624571520797,0.6792503197629082,0.42389039284961066,-0.7053149973139743,-1.025564944824223,-3.246461660333381,FLAT
2019-02-27,"['PH', 'ROK']",-0.09325998588623123,0.9680624571520797,0.6836808084110156,0.43539366082346687,-1.1361883599226832,-1.2294483458089145,-5.229708659894072,FLAT
2019-02-28,"['PH', 'ROK']",-0.0025668853909395144,0.9680624571520797,0.7036201033064488,0.34464478424393874,-1.6035375137971364,-1.606104399188076,-7.380848385861441,FLAT
2019-03-01,"['PH', 'ROK']",-0.014876527255215783,0.9680624571520797,0.705316864246999,0.341110721225762,-1.187957032863372,-1.2028335601185878,-5.46799228146503,FLAT
2019-03-04,"['PH', 'ROK']",-0.18106763874835083,0.9680624571520797,0.701440756717391,0.35049343727514476,-0.6468802928843042,-0.827947931632655,-2.9774952718597376,FLAT
2019-03-05,"['PH', 'ROK']",-0.29260812517253243,0.9680624571520797,0.6859625816542733,0.35049343727514476,-0.45129693715607444,-0.7439050623286069,-2.0772537227800854,FLAT
2019-03-27,"['PH', 'ROK']",-0.48433374415721336,0.9680624571520797,0.8287280651823099,0.6176236671797043,1.0365582209733137,0.5522244768161004,4.771125718166502,FLAT
2019-03-28,"['PH', 'ROK']",-0.4225997292228324,0.9680624571520797,0.8616880532284262,0.5071990584164342,1.5114411918771888,1.0888414626543566,6.956942500817945,FLAT
2019-03-29,"['PH', 'ROK']",-0.3187074946520968,0.9680624571520797,0.87441710392956,0.47451650649096294,1.7119079932918968,1.3932004986398,7.87966183535778,FLAT
2019-04-01,"['PH', 'ROK']",-0.10265538586904072,0.9680624571520797,0.9096925988938551,0.40845230652961123,1.0165720210799412,0.9139166352109005,4.67913216643899,FLAT
2019-04-02,"['PH', 'ROK']",-0.38634977215098015,0.9680624571520797,0.903524720285883,0.4704907997852636,1.1565102785508463,0.7701605063998662,5.32324747580185,FLAT
2019-04-03,"['PH', 'ROK']",-0.23731935587541308,0.9680624571520797,0.9031167000600944,0.42211620124698646,0.7818003532979627,0.5444809974225496,3.5985125549330803,FLAT
2019-04-04,"['PH', 'ROK']",-0.11336163068237423,0.9680624571520797,0.9046014754365371,0.3877306081425786,0.7048383951243323,0.5914767644419581,3.244267930238607,FLAT
2019-04-05,"['PH', 'ROK']",0.16119464390622917,0.9680624571520797,0.9007706606578496,0.3877306081425786,0.5360593586066059,0.6972540025128351,2.4674027377934067,FLAT
2019-04-08,"['PH', 'ROK']",0.266443375926972,0.9680624571520797,0.9011310135370529,0.37264420729803954,0.30032944704713793,0.5667728229741099,1.3823724704858762,FLAT
2019-04-09,"['PH', 'ROK']",0.2027860009057545,0.9680624571520797,0.9078687819200424,0.3920489722773444,0.09510924396899667,0.29789524487475116,0.43777392408287596,FLAT
2019-04-24,"['PH', 'ROK']",0.29789524487475116,0.9680624571520797,0.8657516514571921,0.3978388716420634,0.34714272248266,0.6450379673574111,1.597847122910423,FLAT
2019-05-02,"['PH', 'ROK']",0.48035871265765123,0.9680624571520797,0.8158591986259495,0.5019866882009617,1.0910276700890096,1.5713863827466608,5.021840617023059,FLAT
2019-05-06,"['PH', 'ROK']",0.4223045365545269,0.9680624571520797,0.7773885407646901,0.43259625470006186,0.7052647471673259,1.1275692837218527,3.2462303662659906,FLAT
2019-05-07,"['PH', 'ROK']",0.48260848481125257,0.9680624571520797,0.7949551510488966,0.40990117784829116,0.6785197758046506,1.1611282606159032,3.1231271790853725,FLAT
2019-09-13,"['PH', 'ROK']",3.389542854040561,0.9680624571520797,0.8853413324236178,0.6001990496592369,-0.25719507530943275,3.1323477787311282,-1.1838312731168799,SHORT
2018-12-21,"['PCAR', 'PWR']",0.10961940969127867,0.6160837508496616,0.578301663866354,0.31102206364464746,0.16966269378902896,0.27928210348030763,0.22881528520336758,FLAT
2018-12-24,"['PCAR', 'PWR']",-0.2160693714699113,0.6160837508496616,0.5682205665693381,0.3187553588788118,0.1341965077786183,-0.08187286369129299,0.1809838775685293,FLAT
2018-12-26,"['PCAR', 'PWR']",0.026696153538369863,0.6160837508496616,0.711322993684489,0.3296967571208795,-0.18010072819105832,-0.15340457465268847,-0.2428925214261568,FLAT
2018-12-27,"['PCAR', 'PWR']",0.22570195974027812,0.6160837508496616,0.7373114054051138,0.32409960432585067,-0.21849579165478789,0.007206168085490239,-0.2946739543425707,FLAT
2018-12-28,"['PCAR', 'PWR']",0.1517944301198202,0.6160837508496616,0.7359290325280857,0.3334434597950694,0.15172783880187451,0.3035222689216947,0.20462747545380822,FLAT
2018-12-31,"['PCAR', 'PWR']",0.11702450837872538,0.6160837508496616,0.7374971162038663,0.375891032966557,0.11470949056498594,0.23173399894371133,0.15470274703876896,FLAT
2019-01-02,"['PCAR', 'PWR']",0.4723489006928676,0.6160837508496616,0.7215182294367277,0.38818294416314275,-0.058245804798531864,0.41410309589433575,-0.07855309932452315,FLAT
2019-01-03,"['PCAR', 'PWR']",0.12733154493978605,0.6160837508496616,0.713952257227163,0.356884659937323,0.4967532964690038,0.6240848414087898,0.669945435079601,FLAT
2019-01-04,"['PCAR', 'PWR']",0.3577630034710509,0.6160837508496616,0.7646156376248145,0.36072523964746794,0.46107019054639814,0.818833194017449,0.6218214787974041,FLAT
2019-01-07,"['PCAR', 'PWR']",0.2772369731209343,0.6160837508496616,0.7694606503800241,0.35238287146923114,0.22731836295940566,0.50455533608034,0.3065724991800316,FLAT
2019-01-08,"['PCAR', 'PWR']",0.27928210348030763,0.6160837508496616,0.7698107000796945,0.3571920683704854,0.1420533415786039,0.4213354450589115,0.19157998226656403,FLAT
2019-01-09,"['PCAR', 'PWR']",-0.08187286369129297,0.6160837508496616,0.7589265371250147,0.44881291331125317,0.38411097378636316,0.3022381100950702,0.5180305702676122,FLAT
2019-01-10,"['PCAR', 'PWR']",-0.15340457465268845,0.6160837508496616,0.7596779146526942,0.46397629782742394,0.30089509584834145,0.147490521195653,0.40580162695309596,FLAT
2019-01-11,"['PCAR', 'PWR']",0.007206168085490252,0.6160837508496616,0.7603079215644053,0.40874871023557513,-0.5108982929545642,-0.503692124869074,-0.6890220590136096,FLAT
2019-01-14,"['PCAR', 'PWR']",0.3035222689216947,0.6160837508496616,0.7707739121481229,0.3488875824593769,0.59656848447204,0.9000907533937348,0.8045610078992951,FLAT
2019-01-15,"['PCAR', 'PWR']",0.23173399894371133,0.6160837508496616,0.7704546094013492,0.3493226724503121,0.5084255457066627,0.7401595446503739,0.6856871929088193,FLAT
2019-01-16,"['PCAR', 'PWR']",0.41410309589433575,0.6160837508496616,0.7641149403711693,0.357622260847185,0.5479167850422331,0.9620198809365688,0.7389469814327434,FLAT
2019-01-23,"['PCAR', 'PWR']",0.4213354450589115,0.6160837508496616,0.7909336762057758,0.37965875356785356,0.816123820531075,1.2374592655899865,1.100663914886841,FLAT
2019-01-24,"['PCAR', 'PWR']",0.3022381100950702,0.6160837508496616,0.8137759376961544,0.37614388350499584,1.271219942259202,1.5734580523542723,1.7144284765744828,FLAT
2019-01-25,"['PCAR', 'PWR']",0.147490521195653,0.6160837508496616,0.8111552360933038,0.365373242818279,1.4405467915344858,1.5880373127301388,1.9427908256816444,FLAT
2019-04-08,"['PCAR', 'PWR']",0.29883822319084286,0.6160837508496616,0.5682299994227875,0.3674483742327218,0.6158767843900879,0.9147150075809307,0.8306011116715126,FLAT
2019-05-17,"['PCAR', 'PWR']",2.7279393942765973,0.6160837508496616,0.5039531330302197,0.6240051014796365,-1.2979892572269505,1.4299501370496468,-1.7505308648028617,SHORT
2019-05-20,"['PCAR', 'PWR']",2.9203946161716736,0.6160837508496616,0.510222180181228,0.616401008481806,-1.347225101043091,1.5731695151285827,-1.8169326965398227,SHORT
2019-05-21,"['PCAR', 'PWR']",2.9749742652377926,0.6160837508496616,0.5486769346861406,0.615875019488022,-1.3004092624459076,1.674565002791885,-1.7537946004656817,SHORT
2019-05-22,"['PCAR', 'PWR']",2.4321333770293756,0.6160837508496616,0.5353043658322996,0.6768310953597049,-0.3200236720902141,2.1121097049391615,-0.4315993467144068,SHORT
2019-05-24,"['PCAR', 'PWR']",2.058734116052748,0.6160837508496616,0.4932550530329573,0.634884634910557,0.09575776926154944,2.1544918853142976,0.12914354237040016,SHORT
2019-05-30,"['PCAR', 'PWR']",2.140234691691487,0.6160837508496616,0.48468642666328,0.6253900973623309,-0.41557292678195035,1.7246617649095368,-0.5604616762872539,SHORT
2019-06-06,"['PCAR', 'PWR']",2.1121097049391615,0.6160837508496616,0.6301400203204216,0.625024890698448,-0.10569248831395672,2.006417216625205,-0.14254198325699008,SHORT
2019-06-07,"['PCAR', 'PWR']",2.1127830522236173,0.6160837508496616,0.6378489946013993,0.646288676093381,-0.17954669292219472,1.9332363593014226,-0.24214532276258183,SHORT
2019-06-10,"['PCAR', 'PWR']",2.1544918853142976,0.6160837508496616,0.6309976354529524,0.606048023214061,0.008393871456741753,2.1628857567710393,0.011320379562775429,SHORT
2019-06-24,"['PCAR', 'PWR']",2.1628857567710393,0.6160837508496616,0.7797013663097843,0.60938989823966,-0.3010130084360749,1.8618727483349644,-0.40596064955133926,SHORT
2019-07-01,"['PCAR', 'PWR']",2.072593834571924,0.6160837508496616,0.7776963701250341,0.6053412438440072,0.5765804682147624,2.6491743027866863,0.7776042059152033,SHORT
2019-07-10,"['PCAR', 'PWR']",2.085401299964645,0.6160837508496616,0.7852912421660098,0.6300667490326787,0.2948385436674732,2.3802398436321184,0.397633468805509,SHORT
2019-07-11,"['PCAR', 'PWR']",2.252271366447271,0.6160837508496616,0.7806075718271606,0.6434839529909248,0.24821879005638126,2.5004901565036524,0.33475982239330904,SHORT
2019-07-12,"['PCAR', 'PWR']",2.4348315923999357,0.6160837508496616,0.7941926871569656,0.6228365144494299,-0.006267821999951906,2.428563770399984,-0.008453086807087118,SHORT
2019-07-30,"['PCAR', 'PWR']",2.060192515702148,0.6160837508496616,0.6425775281988428,0.6047126849826872,0.30882714070860473,2.3690196564107526,0.41649916491158123,SHORT
2019-09-05,"['PCAR', 'PWR']",2.77394644161578,0.6160837508496616,0.6981297442445594,0.6325626072640665,-0.7550537336660352,2.0188927079497447,-1.0183018526600414,SHORT
2019-09-06,"['PCAR', 'PWR']",2.8865555646591208,0.6160837508496616,0.6977765686405171,0.6029898094846604,-0.7489101335899577,2.137645431069163,-1.0100162975259757,SHORT
2019-09-10,"['PCAR', 'PWR']",2.4471074289454404,0.6160837508496616,0.6963488033208679,0.6227476117530527,-1.1065340310173315,1.340573397928109,-1.4923251201545824,SHORT
2019-09-11,"['PCAR', 'PWR']",2.6776488595121943,0.6160837508496616,0.6970825026478165,0.6929701754163609,-1.3508638657955967,1.3267849937165976,-1.8218401100438655,SHORT
2019-09-12,"['PCAR', 'PWR']",2.2764484221676278,0.6160837508496616,0.6884824077020608,0.6478864101250482,-0.755816864534689,1.5206315576329388,-1.0193310477261974,SHORT
2019-09-13,"['PCAR', 'PWR']",2.3720172751355126,0.6160837508496616,0.6593417945867696,0.6482611254388937,-0.8221018394361435,1.5499154356993692,-1.1087261592740205,SHORT
2019-09-17,"['PCAR', 'PWR']",2.0749659689443596,0.6160837508496616,0.6142076875652774,0.6503015486231061,-0.5627443210689296,1.51222164787543,-0.758944111084773,SHORT
2019-09-19,"['PCAR', 'PWR']",2.0188927079497447,0.6160837508496616,0.61367446101139,0.6191997696136747,-0.7374600453438909,1.2814326626058539,-0.994574156716368,SHORT
2019-09-20,"['PCAR', 'PWR']",2.137645431069163,0.6160837508496616,0.6026573299751914,0.6144421681711659,-0.7568594196009681,1.380786011468195,-1.0207370877312414,SHORT
2019-02-26,"['ADI', 'APH']",2.795697715029716,3.882018622122227,0.6058111074978902,0.6118874084035901,0.39758611186737136,3.1932838268970873,1.3154660276773598,SHORT
2019-02-27,"['ADI', 'APH']",2.4670967538663677,3.882018622122227,0.589350539663489,0.6304718593708132,0.6509263676215054,3.118023121487873,2.153675637973876,SHORT
2019-03-21,"['ADI', 'APH']",3.0328471925421994,3.882018622122227,0.7122476581687727,0.6422455771107995,-1.3183156319224159,1.7145315606197835,-4.3618209383743505,SHORT
