Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-04-02 00:00:00-04:00,12.836915737916284,12.836915737916284,12.289023954216722,12.520356178283691,50140700,0.0,0.0
2007-04-03 00:00:00-04:00,12.443242973467536,12.483827743534723,12.289021776120345,12.309313774108887,58552300,0.0,0.0
2007-04-04 00:00:00-04:00,12.25656035042068,12.650231039945481,12.248443237459632,12.467599868774414,52994600,0.0,0.0
2007-04-05 00:00:00-04:00,12.398600876930468,12.86532461779186,12.390484541385279,12.816622734069824,59724900,0.0,0.0
2007-04-09 00:00:00-04:00,12.694872568856114,12.885620051576998,12.60558588725411,12.707047462463379,28330900,0.0,0.0
2007-04-10 00:00:00-04:00,12.702992841797645,12.767928208120537,12.475719059667526,12.678642272949219,36468900,0.0,0.0
2007-04-11 00:00:00-04:00,12.654288236664666,13.015491209622862,12.540650989692345,12.995199203491211,40665000,0.0,0.0
2007-04-12 00:00:00-04:00,13.149424823355627,13.287412670140538,13.104781468780912,13.169716835021973,32890800,0.0,0.0
2007-04-13 00:00:00-04:00,13.226533534500906,13.356404251739503,13.133189053246982,13.311760902404785,22699400,0.0,0.0
2007-04-16 00:00:00-04:00,13.392928393959968,13.401045506041038,13.242765690912261,13.295524597167969,27618000,0.0,0.0
2007-04-17 00:00:00-04:00,13.18188637092432,13.372634609003812,13.1047761386827,13.35234260559082,18776200,0.0,0.0
2007-04-18 00:00:00-04:00,13.392929785472017,13.392929785472017,13.052018783550944,13.104779243469238,23121000,0.0,0.0
2007-04-19 00:00:00-04:00,13.210295798269293,13.352342921886349,13.068250222832896,13.332049369812012,28426400,0.0,0.0
2007-04-20 00:00:00-04:00,13.48627304061176,13.510624377179965,13.368577236136707,13.429454803466797,30370100,0.0,0.0
2007-04-23 00:00:00-04:00,13.36046217459163,13.534976242997118,13.327995269031655,13.478157997131348,16931600,0.0,0.0
2007-04-24 00:00:00-04:00,13.494390717779801,13.616144309356669,13.490332935605634,13.555268287658691,20525300,0.0,0.0
2007-04-25 00:00:00-04:00,13.555271027389235,13.677024643574399,13.522802570709871,13.583680152893066,14244200,0.0,0.0
2007-04-26 00:00:00-04:00,13.405097784751835,13.66483907199028,13.405097784751835,13.620197296142578,18431700,0.0,0.0
2007-04-27 00:00:00-04:00,13.433506891282278,13.624255076426843,13.433506891282278,13.620197296142578,16034500,0.0,0.0
2007-04-30 00:00:00-04:00,13.603972164227056,13.668907529404557,13.56338659337785,13.583680152893066,18112200,0.0,0.0
2007-05-01 00:00:00-04:00,13.587736590552067,13.620205044016698,13.514684118437723,13.591795921325684,19802600,0.0,0.0
2007-05-02 00:00:00-04:00,13.620199270067975,13.632374160865428,13.482211497701966,13.506561279296875,21247100,0.0,0.0
2007-05-03 00:00:00-04:00,13.506562215041264,13.583673990581945,13.31581553721761,13.323932647705078,16819900,0.0,0.0
2007-05-04 00:00:00-04:00,13.45380715133233,13.522800287857056,13.295525774012555,13.474099159240723,12883000,0.0,0.0
2007-05-07 00:00:00-04:00,13.43350830862222,13.494385856570618,13.364515199249029,13.392924308776855,12864000,0.0,0.0
2007-05-08 00:00:00-04:00,13.295526913276271,13.392930727036218,13.153481297564992,13.254942893981934,12943600,0.0,0.0
2007-05-09 00:00:00-04:00,13.21029496138429,13.31987363328502,13.194060740025538,13.30363941192627,14300500,0.0,0.0
