Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-02-15 00:00:00-05:00,80.819779281348,81.67635162129149,80.819779281348,81.5,2440400,0.0,0.0
2019-02-19 00:00:00-05:00,81.60078628628604,82.1550398500899,81.3236595043841,81.7099609375,848500,0.0,0.0
2019-02-20 00:00:00-05:00,81.77713631087265,82.46575028406887,81.25648087197,82.29779815673828,882100,0.0,0.0
2019-02-21 00:00:00-05:00,81.92832067509292,83.31394857084406,81.74356943473079,83.24676513671875,822400,0.0,0.0
2019-02-22 00:00:00-05:00,83.40291994345398,84.07831171942478,83.00612397402033,83.9854507446289,695400,0.525,0.0
2019-02-25 00:00:00-05:00,84.05299378545398,84.05299378545398,82.67687734942037,82.98925018310547,651100,0.0,0.0
2019-02-26 00:00:00-05:00,83.30161358409785,83.48734842766866,82.5333543433256,82.97235870361328,1013200,0.0,0.0
2019-02-27 00:00:00-05:00,82.63468100114574,83.71531978567475,82.55025780701544,83.46204376220703,1760600,0.0,0.0
2019-02-28 00:00:00-05:00,83.22564714971,83.93480963221982,82.7781984727346,83.4535903930664,1139300,0.0,0.0
2019-03-01 00:00:00-05:00,83.58866362932089,83.92636277361443,82.87105697336926,83.49579620361328,642100,0.0,0.0
2019-03-04 00:00:00-05:00,84.29781639714432,84.33158695182004,82.99767902696495,84.31470489501953,975500,0.0,0.0
2019-03-05 00:00:00-05:00,84.38226573455715,84.65242381467813,83.70687375479307,83.89260864257812,836600,0.0,0.0
2019-03-06 00:00:00-05:00,83.96857780312631,84.22185379171049,83.62244082254227,83.99390411376953,734200,0.0,0.0
2019-03-07 00:00:00-05:00,84.21339094909563,84.69461006830461,83.69840127612596,83.96855926513672,587700,0.0,0.0
2019-03-08 00:00:00-05:00,84.00233528323669,84.59330390980435,83.79971838856706,84.55953979492188,563100,0.0,0.0
2019-03-11 00:00:00-04:00,84.44134680251388,84.8972396850586,84.22184783175477,84.8972396850586,709200,0.0,0.0
2019-03-12 00:00:00-04:00,84.90568257353347,85.64017772381234,84.66085085677383,85.60640716552734,677200,0.0,0.0
2019-03-13 00:00:00-04:00,85.69084659978239,86.32403019534728,85.48822965270307,85.95256042480469,883300,0.0,0.0
2019-03-14 00:00:00-04:00,86.00319923503838,86.48441839667744,85.5726326879692,85.69082641601562,632200,0.0,0.0
2019-03-15 00:00:00-04:00,85.5304269834964,86.32401904860829,85.5135449238683,85.69927978515625,2586500,0.0,0.0
2019-03-18 00:00:00-04:00,85.65704512999646,86.25645794460034,85.59794827337564,86.1129379272461,834100,0.0,0.0
2019-03-19 00:00:00-04:00,86.01166588195247,86.11297758613573,85.38692647551547,85.6739730834961,888800,0.0,0.0
