Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-04 00:00:00-04:00,56.16892722354433,57.84793515345305,55.783984294418,56.84053039550781,8083099,0.0,0.0
2017-04-05 00:00:00-04:00,57.3073850067983,59.49418953811434,57.012533293796274,58.79801559448242,6062295,0.0,0.0
2017-04-06 00:00:00-04:00,59.5597084272802,61.50080615190652,59.42047580958943,61.165000915527344,10895300,0.0,0.0
2017-04-07 00:00:00-04:00,60.93567046570513,62.44267648229189,60.92747903787346,62.1396369934082,4602730,0.0,0.0
2017-04-10 00:00:00-04:00,62.16421796601085,62.37716621862291,60.477022026022674,61.1895751953125,3681629,0.0,0.0
2017-04-11 00:00:00-04:00,60.6981510663395,61.57451109010267,60.231308279058005,60.8373908996582,3385924,0.0,0.0
2017-04-12 00:00:00-04:00,60.640822030962575,62.860381126487994,60.60805631983782,62.35258483886719,4146803,0.0,0.0
2017-04-13 00:00:00-04:00,61.992215158647426,63.34361298822437,61.85298255102146,62.663818359375,3422916,0.0,0.0
2017-04-17 00:00:00-04:00,62.901343908810595,63.87598665607108,62.901343908810595,63.06514358520508,2387371,0.0,0.0
2017-04-18 00:00:00-04:00,62.81943108131734,62.93409662305457,61.23870945073267,61.74650573730469,3619667,0.0,0.0
2017-04-19 00:00:00-04:00,62.37716240547502,62.37716240547502,61.1813800265503,61.63184356689453,3721048,0.0,0.0
2017-04-20 00:00:00-04:00,61.8529853877874,62.0659336347945,61.32880619876715,61.82841110229492,3033922,0.0,0.0
2017-04-21 00:00:00-04:00,62.016780587404746,62.67200083832736,61.43526873209014,62.50819396972656,3153452,0.0,0.0
2017-04-24 00:00:00-04:00,63.040580275093575,63.089721625633025,61.7792735721103,61.99222183227539,2492914,0.0,0.0
2017-04-25 00:00:00-04:00,61.76288872039707,62.590107350596504,61.50079914880548,62.35258483886719,2692786,0.0,0.0
2017-04-26 00:00:00-04:00,62.51639427233565,62.86038368879823,61.95945661880715,62.36077880859375,1810990,0.0,0.0
2017-04-27 00:00:00-04:00,62.51639850358508,62.63106405799395,61.71375406968712,62.14783477783203,1370091,0.0,0.0
2017-04-28 00:00:00-04:00,62.14783472801261,62.14783472801261,61.394331643253615,61.705562591552734,2321017,0.0,0.0
2017-05-01 00:00:00-04:00,61.73831656724746,62.9013404357164,61.38613572487386,62.573726654052734,3424419,0.0,0.0
2017-05-02 00:00:00-04:00,62.59829252802855,63.8268405742358,62.45086849611922,63.048763275146484,2553720,0.0,0.0
2017-05-03 00:00:00-04:00,62.934096939729265,64.37558597601851,62.51639190949985,63.286277770996094,3553082,0.0,0.0
2017-05-04 00:00:00-04:00,63.78588224353055,64.13807029613203,63.49103418521799,63.523799896240234,2626316,0.0,0.0
2017-05-05 00:00:00-04:00,63.71215422565312,64.27728310850678,63.10607544011015,64.20356750488281,1162127,0.0,0.0
2017-05-08 00:00:00-04:00,63.99883104566513,64.23635355878316,63.48284332724632,64.219970703125,1343966,0.0,0.0
2017-05-09 00:00:00-04:00,65.46490346505153,65.54680330775855,64.57216050682982,64.70320892333984,4072010,0.0,0.0
2017-05-10 00:00:00-04:00,64.75234104775836,65.40756136650586,64.75234104775836,65.20280456542969,3112992,0.0,0.0
2017-05-11 00:00:00-04:00,64.88338092289862,65.12908763457378,64.67862412592248,65.04718780517578,2052594,0.0,0.0
2017-05-12 00:00:00-04:00,65.07175870409034,65.21918996327561,64.80148491704105,65.21099853515625,1206864,0.0,0.0
2017-05-15 00:00:00-04:00,65.22737806943276,66.01364686369729,65.22737806943276,65.95631408691406,2147848,0.0,0.0
2017-05-16 00:00:00-04:00,66.08736971804429,66.20202806065566,65.75975587877026,66.00546264648438,1984968,0.0,0.0
2017-05-17 00:00:00-04:00,66.00545701611824,66.00545701611824,64.31006962828576,64.52301788330078,2480198,0.0,0.0
2017-05-18 00:00:00-04:00,64.45746757734689,64.61308299119632,63.671206306090205,63.98243713378906,4338352,0.0,0.0
2017-05-19 00:00:00-04:00,63.94969686087496,64.72777423951781,63.83503130539451,63.941505432128906,2001961,0.0,0.0
2017-05-22 00:00:00-04:00,63.966074676103645,64.35920543706766,63.589319547858764,64.27730560302734,1766368,0.0,0.0
2017-05-23 00:00:00-04:00,64.25272492400953,64.60490573290276,64.00701822286084,64.10530090332031,1260965,0.0,0.0
2017-05-24 00:00:00-04:00,64.33462891540815,64.48205292908996,63.39274484504711,63.84320831298828,1361999,0.0,0.0
2017-05-25 00:00:00-04:00,64.32644824780108,65.15366692694396,63.90055176583087,64.4083480834961,1965431,0.0,0.0
