Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2008-01-24 00:00:00-05:00,26.795449947501506,26.795449947501506,26.763086318969723,26.763086318969727,700,0.0,0.0,0.0
2008-01-25 00:00:00-05:00,27.021979024675154,29.125486373901364,26.95725670922127,29.125486373901367,800,0.0,0.0,0.0
2008-01-28 00:00:00-05:00,27.727462450172414,27.727462450172414,26.491247490781124,26.92489242553711,3900,0.0,0.0,0.0
2008-01-29 00:00:00-05:00,27.1773143201029,27.1773143201029,27.086699627599188,27.151424407958984,6400,0.0,0.0,0.0
2008-01-30 00:00:00-05:00,27.17731342389598,27.83101763548674,27.17731342389598,27.44915008544922,7600,0.0,0.0,0.0
2008-01-31 00:00:00-05:00,27.021973480508542,27.733928680419922,27.021973480508542,27.733928680419922,7200,0.0,0.0,0.0
2008-02-01 00:00:00-05:00,29.067234855384182,29.067234855384182,28.057550454443692,28.25172233581543,4200,0.0,0.0,0.0
2008-02-04 00:00:00-05:00,28.180530115677556,28.180530115677556,28.05755424499512,28.057554244995117,2900,0.0,0.0,0.0
2008-02-05 00:00:00-05:00,27.57212581527206,27.604489441647576,27.475042343139652,27.47504234313965,3200,0.0,0.0,0.0
2008-02-06 00:00:00-05:00,27.475039584289053,27.572123046673024,27.33912125555282,27.345592498779297,1600,0.0,0.0,0.0
2008-02-07 00:00:00-05:00,27.23556599511382,27.44268035888672,26.989616762259264,27.44268035888672,1800,0.0,0.0,0.0
2008-02-08 00:00:00-05:00,27.44268035888672,27.44268035888672,27.416790446165614,27.44268035888672,500,0.0,0.0,0.0
2008-02-11 00:00:00-05:00,27.151426252664443,27.403846740722656,27.138481295712985,27.403846740722656,500,0.0,0.0,0.0
2008-02-12 00:00:00-05:00,27.701577052076047,27.960471287767707,27.701577052076047,27.831024169921875,1400,0.0,0.0,0.0
2008-02-13 00:00:00-05:00,27.986359548024375,27.99283079248421,27.766300201416016,27.766300201416016,1600,0.0,0.0,0.0
2008-02-14 00:00:00-05:00,28.051076697261532,28.05754794052836,27.960464477539062,27.960464477539062,3400,0.0,0.0,0.0
2008-02-15 00:00:00-05:00,27.500930786132812,27.500930786132812,27.500930786132812,27.500930786132812,200,0.0,0.0,0.0
2008-02-19 00:00:00-05:00,27.74688153003998,27.766300201416016,27.669214251530633,27.766300201416016,1100,0.0,0.0,0.0
2008-02-20 00:00:00-05:00,27.183789946269854,27.248512268066406,27.183789946269854,27.248512268066406,600,0.0,0.0,0.0
2008-02-21 00:00:00-05:00,27.68215505622035,27.68215505622035,27.235565185546875,27.235565185546875,900,0.0,0.0,0.0
2008-02-22 00:00:00-05:00,27.313234318416974,27.313234318416974,27.216148376464844,27.216148376464844,900,0.0,0.0,0.0
2008-02-25 00:00:00-05:00,27.47504374997898,27.798660278320312,27.47504374997898,27.798660278320312,1600,0.0,0.0,0.0
2008-02-26 00:00:00-05:00,28.057550695394173,28.089914321899414,28.012244581084502,28.089914321899414,1800,0.0,0.0,0.0
2008-02-27 00:00:00-05:00,27.83102364478805,28.154640198797214,27.83102364478805,28.057554244995117,2200,0.0,0.0,0.0
2008-02-28 00:00:00-05:00,27.76630128699501,27.831023610116866,27.585074338056753,27.63685417175293,4000,0.0,0.0,0.0
2008-02-29 00:00:00-05:00,27.144952592386858,27.248509779201473,27.054340362548828,27.054340362548828,1900,0.0,0.0,0.0
2008-03-03 00:00:00-05:00,26.55597539957097,26.55597539957097,25.921687207772372,26.484779357910156,3300,0.0,0.0,0.0
2008-03-04 00:00:00-05:00,26.530084938264395,26.530084938264395,25.24856127184571,25.92168426513672,4100,0.0,0.0,0.0
2008-03-05 00:00:00-05:00,26.148218238637476,26.47183478877409,26.148218238637476,26.3941650390625,1600,0.0,0.0,0.0
2008-03-06 00:00:00-05:00,26.43946842012991,26.43946842012991,26.361801147460938,26.361801147460938,400,0.0,0.0,0.0
2008-03-07 00:00:00-05:00,25.630426406860355,25.630426406860355,25.630426406860355,25.63042640686035,200,0.0,0.0,0.0
2008-03-10 00:00:00-04:00,25.630426406860355,25.630426406860355,25.630426406860355,25.63042640686035,0,0.0,0.0,0.0
2008-03-11 00:00:00-04:00,25.88932162665039,25.88932162665039,25.695152208250136,25.850486755371094,1100,0.0,0.0,0.0
