Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-09-11 00:00:00-04:00,19.385168594921616,19.627158049633735,19.272814935151395,19.37652587890625,27856100,0.0,0.0
2013-09-12 00:00:00-04:00,19.298741574356832,19.39380979466357,19.082678636153812,19.16046142578125,26098900,0.0,0.0
2013-09-13 00:00:00-04:00,19.186388250451433,19.523445883337896,19.143174676729267,19.419734954833984,15015300,0.0,0.0
2013-09-16 00:00:00-04:00,19.860506248912298,20.370414949989264,19.687656875528443,20.007429122924805,21517800,0.0,0.0
2013-09-17 00:00:00-04:00,20.448190198293304,20.491402113583973,19.938281685404668,20.15434455871582,14278100,0.0,0.0
2013-09-18 00:00:00-04:00,19.87778673583417,20.353124454928132,19.80000396021093,20.14570426940918,17592100,0.0,0.0
2013-09-19 00:00:00-04:00,20.154349009921596,20.387697360256926,19.94692880354439,20.26670265197754,9416200,0.0,0.0
2013-09-20 00:00:00-04:00,20.379056980160904,20.50005170230104,20.09385395766668,20.137065887451172,14547300,0.0,0.0
2013-09-23 00:00:00-04:00,20.145701845971907,20.318552803992393,19.998779026183165,20.15434455871582,9871500,0.0,0.0
2013-09-24 00:00:00-04:00,20.093847993948504,20.828462121262522,20.093847993948504,20.534616470336914,11199300,0.0,0.0
2013-09-25 00:00:00-04:00,20.56918474092774,20.60375559166991,20.050635167226332,20.57782745361328,11788300,0.0,0.0
2013-09-26 00:00:00-04:00,20.560544276768592,20.759321729051077,20.43090523113059,20.75067901611328,12969100,0.0,0.0
2013-09-27 00:00:00-04:00,20.20620453777573,20.6988294040628,19.964215110577875,20.370412826538086,16040400,0.0,0.0
2013-09-30 00:00:00-04:00,20.01607060706921,20.474124632785323,19.62715665613766,20.387699127197266,10827400,0.0,0.0
2013-10-01 00:00:00-04:00,20.46548201386444,20.932177108753038,20.422268436651983,20.923534393310547,15105900,0.0,0.0
2013-10-02 00:00:00-04:00,21.217374161927548,21.407510551369565,20.837104679901422,20.958099365234375,21639200,0.0,0.0
2013-10-03 00:00:00-04:00,21.16552475130253,21.34701847248392,20.6556160967668,21.208738327026367,16929500,0.0,0.0
2013-10-04 00:00:00-04:00,21.33837060606505,21.97791653652144,21.217374271677272,21.770496368408203,17398300,0.0,0.0
2013-10-07 00:00:00-04:00,21.56307763328363,21.684072327283225,21.442081290854958,21.476652145385742,8462700,0.0,0.0
2013-10-08 00:00:00-04:00,21.39886889366203,21.450723525872135,20.785249426864475,20.940814971923828,12505800,0.0,0.0
2013-10-09 00:00:00-04:00,20.992670217288907,21.217374161927548,20.50004546608555,20.958099365234375,10944400,0.0,0.0
2013-10-10 00:00:00-04:00,21.29515799293869,21.55443445099493,21.070452388661568,21.18280601501465,12480400,0.0,0.0
2013-10-11 00:00:00-04:00,21.243307426730283,21.424801146950983,20.888964349817257,21.08774185180664,12404400,0.0,0.0
2013-10-14 00:00:00-04:00,20.91488565202693,21.044523039237788,20.543257266507993,20.83710289001465,18373500,0.0,0.0
2013-10-15 00:00:00-04:00,20.828461266122478,20.97538408555317,20.59511296789216,20.759321212768555,11664000,0.0,0.0
2013-10-16 00:00:00-04:00,20.897600372409688,21.182803285622995,20.638323947761062,21.10502052307129,10759400,0.0,0.0
2013-10-17 00:00:00-04:00,21.070452400388493,21.519863609192864,21.070452400388493,21.42479705810547,12646400,0.0,0.0
2013-10-18 00:00:00-04:00,21.58036215819006,21.761855853893074,21.450724746075977,21.614933013916016,11466700,0.0,0.0
2013-10-21 00:00:00-04:00,21.77914171286001,21.805068206738543,21.1395940567034,21.3383731842041,12851900,0.0,0.0
2013-10-22 00:00:00-04:00,22.090272974715084,22.677964394045432,21.830998124271368,22.029775619506836,22623200,0.0,0.0
2013-10-23 00:00:00-04:00,21.98656294424435,22.427331493713442,21.856925523442676,22.133485794067383,12626900,0.0,0.0
2013-10-24 00:00:00-04:00,22.34090318969424,22.87673823458966,22.18533764490879,22.747100830078125,18251900,0.0,0.0
2013-10-25 00:00:00-04:00,22.729814013178125,23.058230509513876,22.513751136062634,22.73845672607422,13052800,0.0,0.0
2013-10-28 00:00:00-04:00,22.83352467409156,22.850810099697963,22.453253552895283,22.591533660888672,9529800,0.0,0.0
2013-10-29 00:00:00-04:00,22.764390427081967,23.066878858640372,22.677964925432516,22.773033142089844,9611200,0.0,0.0
2013-10-30 00:00:00-04:00,22.980451816240404,23.092803806951387,22.470543203968322,22.88538360595703,12238300,0.0,0.0
2013-10-31 00:00:00-04:00,22.876740605159892,23.006379671534127,22.695248549722688,22.79895782470703,10144300,0.0,0.0
2013-11-01 00:00:00-04:00,22.86810338713303,23.28294553206432,22.51376025698414,23.075525283813477,13682300,0.0,0.0
2013-11-04 00:00:00-05:00,23.49995199806034,24.071644221993118,23.396009158902846,23.768474578857422,17463300,0.06,0.0
2013-11-05 00:00:00-05:00,23.9936899483363,24.00235047614366,23.491295076272582,23.78580093383789,13766200,0.0,0.0
2013-11-06 00:00:00-05:00,23.959040448729862,23.99368916739916,23.188124631898184,23.283405303955078,13371800,0.0,0.0
2013-11-07 00:00:00-05:00,23.396017661506292,23.725172307982245,23.040876469726093,23.110172271728516,13309400,0.0,0.0
2013-11-08 00:00:00-05:00,23.07551704729506,23.93305297517246,23.058194340778684,23.29206657409668,17707900,0.0,0.0
2013-11-11 00:00:00-05:00,23.55192400742695,23.872416341204726,23.499950938050905,23.794458389282227,7869200,0.0,0.0
2013-11-12 00:00:00-05:00,23.768479308021696,24.660662405562814,23.759817127678136,24.357494354248047,29670200,0.0,0.0
2013-11-13 00:00:00-05:00,24.34883272003471,24.44411340166703,23.889747064380803,24.0716495513916,11977300,0.0,0.0
2013-11-14 00:00:00-05:00,24.158265335092654,24.418125765572203,23.97636452068461,24.201576232910156,10551900,0.0,0.0
2013-11-15 00:00:00-05:00,24.262212022610854,24.418127964511,24.07164901147843,24.357494354248047,10508100,0.0,0.0
2013-11-18 00:00:00-05:00,24.48742375511751,24.85988924918076,24.296859091843125,24.357494354248047,13631800,0.0,0.0
2013-11-19 00:00:00-05:00,24.39213618935519,24.90319315496759,24.10629090792296,24.123615264892578,13900000,0.0,0.0
2013-11-20 00:00:00-05:00,24.244889782621275,24.322847760390324,23.751157024845376,24.00235366821289,12442400,0.0,0.0
2013-11-21 00:00:00-05:00,24.123620349452903,24.366154789580317,24.011013657557776,24.288198471069336,8489000,0.0,0.0
2013-11-22 00:00:00-05:00,24.470094291045523,25.03312267881825,24.470094291045523,24.773263931274414,14684400,0.0,0.0
2013-11-25 00:00:00-05:00,25.119746446214567,25.45756319732309,24.877210368514525,25.267000198364258,14535700,0.0,0.0
2013-11-26 00:00:00-05:00,25.275657524575667,25.327628941195155,24.89452994770247,25.154390335083008,10968300,0.0,0.0
2013-11-27 00:00:00-05:00,25.26700138315736,25.483550931641005,25.119747624102803,25.414255142211914,9180300,0.0,0.0
2013-11-29 00:00:00-05:00,25.483550373821707,25.500874733835243,24.99847985843598,25.1024227142334,5589100,0.0,0.0
2013-12-02 00:00:00-05:00,25.1197452545166,25.48354852773665,25.041787292245036,25.1197452545166,8905300,0.0,0.0
2013-12-03 00:00:00-05:00,25.076435534452862,25.09375824074126,24.114955119422365,24.296855926513672,17541900,0.0,0.0
2013-12-04 00:00:00-05:00,24.24488599983422,24.262210359333682,23.647208814237608,23.91573143005371,15919100,0.0,0.0
2013-12-05 00:00:00-05:00,23.933053622867106,24.262209837712838,23.924393095445424,24.201576232910156,13599600,0.0,0.0
2013-12-06 00:00:00-05:00,24.5740429156301,24.84256388688631,24.348831192203566,24.452774047851562,11333300,0.0,0.0
2013-12-09 00:00:00-05:00,24.478762310466074,25.076439554998757,24.426790878984715,25.015804290771484,11504500,0.0,0.0
2013-12-10 00:00:00-05:00,24.972486474079442,25.22368466900286,24.74727481205407,24.920515060424805,10638500,0.0,0.0
2013-12-11 00:00:00-05:00,24.989817895219968,25.163056540432507,23.95037941537707,23.959041595458984,16735900,0.0,0.0
2013-12-12 00:00:00-05:00,24.054329227485866,24.617357839806118,24.037004863502528,24.435455322265625,11555900,0.0,0.0
2013-12-13 00:00:00-05:00,24.60003007151118,24.929186333074714,24.470100663901178,24.574045181274414,11055000,0.0,0.0
2013-12-16 00:00:00-05:00,24.83389842230229,24.92051855864697,24.097629741585006,24.184249877929688,11246400,0.0,0.0
2013-12-17 00:00:00-05:00,24.210240956335824,24.218901484667498,23.300731832304546,23.33538055419922,17570900,0.0,0.0
2013-12-18 00:00:00-05:00,23.26608026246985,23.586572617296582,22.8676282984589,23.482629776000977,16441500,0.0,0.0
2013-12-19 00:00:00-05:00,23.72516469616859,24.01100999423779,23.655868916398536,23.82910919189453,11138500,0.0,0.0
2013-12-20 00:00:00-05:00,23.872425990934875,24.175595742943045,23.664538585822992,23.8637638092041,18881100,0.0,0.0
2013-12-23 00:00:00-05:00,24.05432666659246,24.15826953514187,23.785804009865256,23.881086349487305,7464900,0.0,0.0
2013-12-24 00:00:00-05:00,23.829103048331813,24.184244034609463,23.829103048331813,24.114948272705078,4899200,0.0,0.0
2013-12-26 00:00:00-05:00,24.132280183219923,24.23622303255548,23.898406294002218,24.14960289001465,6127500,0.0,0.0
2013-12-27 00:00:00-05:00,24.132284106188347,24.158268996675464,23.26608584425357,23.413339614868164,9960200,0.0,0.0
2013-12-30 00:00:00-05:00,23.335379924306547,23.716505942008258,23.2920690231073,23.551929473876953,7570900,0.0,0.0
2013-12-31 00:00:00-05:00,23.586571068202748,23.95037429312723,23.56058618565629,23.794458389282227,9152400,0.0,0.0
2014-01-02 00:00:00-05:00,23.612564702100595,24.296860466539048,23.612564702100595,23.99369239807129,11703400,0.0,0.0
2014-01-03 00:00:00-05:00,24.57404234525109,25.431578319081677,24.461435660080543,25.318971633911133,19087100,0.0,0.0
2014-01-06 00:00:00-05:00,25.49221219089109,25.812704585869106,25.163055963887754,25.37094497680664,15782700,0.0,0.0
2014-01-07 00:00:00-05:00,25.500874620736955,25.691437623614995,24.764605844846052,24.929183959960938,13041100,0.0,0.0
2014-01-08 00:00:00-05:00,24.92051921199672,26.07256259480198,24.781927651068397,25.812702178955078,17910500,0.0,0.0
2014-01-09 00:00:00-05:00,26.453691992296584,27.354537198907753,26.332423129223315,26.90411376953125,18690400,0.0,0.0
2014-01-10 00:00:00-05:00,27.01672570856869,27.267922358955598,26.557640010227022,27.259260177612305,13196400,0.0,0.0
2014-01-13 00:00:00-05:00,27.51912303650179,27.527785218592665,26.739544821888106,26.782854080200195,15114200,0.0,0.0
2014-01-14 00:00:00-05:00,26.921440154411222,27.778976179393954,26.869468724693412,27.72700309753418,14279900,0.0,0.0
2014-01-15 00:00:00-05:00,27.978199948865083,27.978199948865083,26.92143878686029,27.285242080688477,18087100,0.0,0.0
2014-01-16 00:00:00-05:00,27.250591557102698,27.48446544168205,27.13798653053214,27.354536056518555,7461700,0.0,0.0
2014-01-17 00:00:00-05:00,27.08601532269896,27.189958170801198,26.748196936012228,26.91277503967285,15822000,0.0,0.0
2014-01-21 00:00:00-05:00,28.056160868792183,28.281374264833275,27.415174360222014,27.787641525268555,17955300,0.0,0.0
2014-01-22 00:00:00-05:00,28.047491645460337,28.515236045537527,27.96086986449561,28.445941925048828,11534900,0.0,0.0
2014-01-23 00:00:00-05:00,28.194747002787953,28.31601420598924,27.80495720372419,28.151437759399414,13397300,0.0,0.0
2014-01-24 00:00:00-05:00,27.744324616117655,27.986862335667922,26.817492895738752,26.947423934936523,14874200,0.0,0.0
2014-01-27 00:00:00-05:00,27.042709650976903,27.363203740857504,25.6914407995675,26.497005462646484,19140400,0.0,0.0
2014-01-28 00:00:00-05:00,26.488340752305163,27.2939053384629,26.453693683598974,26.76552391052246,11917500,0.0,0.0
2014-01-29 00:00:00-05:00,26.367080063869647,27.10334904282241,25.79538924542218,25.916656494140625,16374700,0.0,0.0
2014-01-30 00:00:00-05:00,26.375733441686833,26.739536718542574,26.22847969505137,26.488338470458984,10021000,0.0,0.0
2014-01-31 00:00:00-05:00,26.15052656617013,26.71355511839559,25.985948430179203,26.51432991027832,11438800,0.0,0.0
2014-02-03 00:00:00-05:00,26.540312049279407,26.67890362769795,25.310310551708415,25.448902130126953,16778900,0.0,0.0
2014-02-04 00:00:00-05:00,25.985944739256716,26.011931278767047,25.344958300612078,25.93397331237793,14439900,0.0,0.0
2014-02-05 00:00:00-05:00,25.691441097792733,26.072568807229487,25.223694881243095,26.003273010253906,13892600,0.0,0.0
2014-02-06 00:00:00-05:00,25.99461263538063,27.146656372739603,25.82137230483281,26.756866455078125,9460400,0.0,0.0
2014-02-07 00:00:00-05:00,27.137985642358764,27.588409038183055,26.92143612345959,27.41516876220703,12866200,0.0,0.0
2014-02-10 00:00:00-05:00,27.50179595426959,27.545105208301347,26.79151361443907,27.034048080444336,10751100,0.0,0.0
2014-02-11 00:00:00-05:00,27.11200259809219,27.233271467754864,26.52298921860434,27.207284927368164,12510900,0.0,0.0
