Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1996-01-02 00:00:00-05:00,1615.5400390625,1615.5400390625,1615.5400390625,1615.5400390625,0,0.0,0.0,0.0
1996-01-03 00:00:00-05:00,1615.5400390625,1615.5400390625,1615.5400390625,1615.5400390625,0,0.0,0.0,0.0
1996-01-04 00:00:00-05:00,1615.5400390625,1615.5400390625,1615.5400390625,1615.5400390625,0,0.0,0.0,0.0
1996-01-05 00:00:00-05:00,1615.5400390625,1615.5400390625,1615.5400390625,1615.5400390625,0,0.0,0.0,0.0
1996-01-08 00:00:00-05:00,1576.6099853515625,1576.6099853515625,1576.6099853515625,1576.6099853515625,0,0.0,0.0,0.0
1996-01-09 00:00:00-05:00,1576.6099853515625,1576.6099853515625,1576.6099853515625,1576.6099853515625,0,0.0,0.0,0.0
1996-01-10 00:00:00-05:00,1576.6099853515625,1576.6099853515625,1576.6099853515625,1576.6099853515625,0,0.0,0.0,0.0
1996-01-11 00:00:00-05:00,1576.6099853515625,1576.6099853515625,1576.6099853515625,1576.6099853515625,0,0.0,0.0,0.0
1996-01-12 00:00:00-05:00,1576.6099853515625,1576.6099853515625,1576.6099853515625,1576.6099853515625,0,0.0,0.0,0.0
1996-01-15 00:00:00-05:00,1576.6099853515625,1576.6099853515625,1576.6099853515625,1576.6099853515625,0,0.0,0.0,0.0
1996-01-16 00:00:00-05:00,1576.6099853515625,1576.6099853515625,1576.6099853515625,1576.6099853515625,0,0.0,0.0,0.0
1996-01-17 00:00:00-05:00,1576.6099853515625,1576.6099853515625,1576.6099853515625,1576.6099853515625,0,0.0,0.0,0.0
1996-01-18 00:00:00-05:00,1576.6099853515625,1576.6099853515625,1576.6099853515625,1576.6099853515625,0,0.0,0.0,0.0
1996-01-19 00:00:00-05:00,1576.6099853515625,1576.6099853515625,1576.6099853515625,1576.6099853515625,0,0.0,0.0,0.0
1996-01-22 00:00:00-05:00,1576.6099853515625,1576.6099853515625,1576.6099853515625,1576.6099853515625,0,0.0,0.0,0.0
1996-01-23 00:00:00-05:00,1576.6099853515625,1576.6099853515625,1576.6099853515625,1576.6099853515625,0,0.0,0.0,0.0
1996-01-24 00:00:00-05:00,1576.6099853515625,1576.6099853515625,1576.6099853515625,1576.6099853515625,0,0.0,0.0,0.0
1996-01-25 00:00:00-05:00,1576.6099853515625,1576.6099853515625,1576.6099853515625,1576.6099853515625,0,0.0,0.0,0.0
1996-01-26 00:00:00-05:00,1576.6099853515625,1576.6099853515625,1576.6099853515625,1576.6099853515625,0,0.0,0.0,0.0
1996-01-29 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-01-30 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-01-31 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-02-01 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-02-02 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-02-05 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-02-06 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-02-07 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-02-08 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-02-09 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-02-12 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-02-13 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-02-14 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-02-15 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-02-16 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-02-20 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-02-21 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-02-22 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-02-23 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-02-26 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-02-27 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-02-28 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-02-29 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-03-01 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-03-04 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-03-05 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-03-06 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-03-07 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-03-08 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-03-11 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-03-12 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-03-13 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-03-14 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
1996-03-15 00:00:00-05:00,1557.1400146484375,1557.1400146484375,1557.1400146484375,1557.1400146484375,0,0.0,0.0,0.0
