Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1996-01-02 00:00:00-05:00,5.992499828338623,5.992499828338623,5.992499828338623,5.992499828338623,16,0.0,0.0,0.0
1996-01-03 00:00:00-05:00,5.992499828338623,5.992499828338623,5.992499828338623,5.992499828338623,16,0.0,0.0,0.0
1996-01-04 00:00:00-05:00,5.985000133514404,5.985000133514404,5.985000133514404,5.985000133514404,16,0.0,0.0,0.0
1996-01-05 00:00:00-05:00,5.985000133514404,5.985000133514404,5.985000133514404,5.985000133514404,16,0.0,0.0,0.0
1996-01-08 00:00:00-05:00,5.985000133514404,5.985000133514404,5.985000133514404,5.985000133514404,16,0.0,0.0,0.0
1996-01-09 00:00:00-05:00,5.954999923706055,5.954999923706055,5.954999923706055,5.954999923706055,16,0.0,0.0,0.0
1996-01-10 00:00:00-05:00,6.002500057220459,6.002500057220459,6.002500057220459,6.002500057220459,416,0.0,0.0,0.0
1996-01-11 00:00:00-05:00,6.002500057220459,6.002500057220459,6.002500057220459,6.002500057220459,16,0.0,0.0,0.0
1996-01-12 00:00:00-05:00,6.002500057220459,6.002500057220459,6.002500057220459,6.002500057220459,16,0.0,0.0,0.0
1996-01-15 00:00:00-05:00,6.002500057220459,6.002500057220459,6.002500057220459,6.002500057220459,16,0.0,0.0,0.0
1996-01-16 00:00:00-05:00,6.022500038146973,6.022500038146973,6.002500057220459,6.002500057220459,96,0.0,0.0,0.0
1996-01-17 00:00:00-05:00,6.012499809265137,6.012499809265137,6.012499809265137,6.012499809265137,16,0.0,0.0,0.0
1996-01-18 00:00:00-05:00,6.012499809265137,6.012499809265137,6.012499809265137,6.012499809265137,16,0.0,0.0,0.0
1996-01-19 00:00:00-05:00,6.012499809265137,6.012499809265137,6.012499809265137,6.012499809265137,16,0.0,0.0,0.0
1996-01-22 00:00:00-05:00,6.03000020980835,6.03000020980835,6.03000020980835,6.03000020980835,16,0.0,0.0,0.0
1996-01-23 00:00:00-05:00,6.03000020980835,6.03000020980835,6.03000020980835,6.03000020980835,16,0.0,0.0,0.0
1996-01-24 00:00:00-05:00,6.03000020980835,6.03000020980835,6.03000020980835,6.03000020980835,16,0.0,0.0,0.0
1996-01-25 00:00:00-05:00,6.03000020980835,6.03000020980835,6.03000020980835,6.03000020980835,16,0.0,0.0,0.0
